pid,stim,stimd,compat,compatd,rt,c,cs
52,arrow,-0.5,incomp,0.5,553,-59.87355312524949,-0.3061336322276434
52,arrow,-0.5,incomp,0.5,862,249.1264468747505,1.2737841682151985
52,arrow,-0.5,compat,-0.5,596,-16.873553125249487,-0.08627452083915732
52,arrow,-0.5,incomp,0.5,702,89.12644687475051,0.4557037537464131
52,arrow,-0.5,incomp,0.5,1083,470.1264468747505,2.4037577407002084
52,arrow,-0.5,compat,-0.5,537,-75.87355312524949,-0.387941673674522
52,gaze,0.5,incomp,0.5,598,-14.873553125249487,-0.0760485156582975
52,arrow,-0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
52,arrow,-0.5,incomp,0.5,532,-80.87355312524949,-0.4135066866266715
52,arrow,-0.5,compat,-0.5,440,-172.8735531252495,-0.8839029249462231
52,gaze,0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
52,gaze,0.5,incomp,0.5,478,-134.8735531252495,-0.6896088265098866
52,arrow,-0.5,compat,-0.5,573,-39.87355312524949,-0.20387358041904524
52,arrow,-0.5,compat,-0.5,496,-116.87355312524949,-0.5975747798821482
52,gaze,0.5,compat,-0.5,503,-109.87355312524949,-0.5617837617491389
52,arrow,-0.5,compat,-0.5,580,-32.87355312524949,-0.16808256228603588
52,arrow,-0.5,compat,-0.5,806,193.1264468747505,0.9874560231511237
52,gaze,0.5,compat,-0.5,612,-0.8735531252494866,-0.004466479392278768
52,gaze,0.5,compat,-0.5,533,-79.87355312524949,-0.4083936840362416
52,gaze,0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
52,arrow,-0.5,incomp,0.5,600,-12.873553125249487,-0.06582251047743767
52,gaze,0.5,incomp,0.5,579,-33.87355312524949,-0.17319556487646579
52,gaze,0.5,incomp,0.5,573,-39.87355312524949,-0.20387358041904524
52,arrow,-0.5,compat,-0.5,472,-140.8735531252495,-0.7202868420524661
52,arrow,-0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
52,arrow,-0.5,incomp,0.5,659,46.12644687475051,0.23584464235792696
52,arrow,-0.5,incomp,0.5,459,-153.8735531252495,-0.7867558757280549
52,gaze,0.5,incomp,0.5,633,20.126446874750513,0.10290657500674932
52,arrow,-0.5,incomp,0.5,594,-18.873553125249487,-0.09650052602001713
52,arrow,-0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
52,gaze,0.5,incomp,0.5,522,-90.87355312524949,-0.4646367125309706
52,gaze,0.5,compat,-0.5,559,-53.87355312524949,-0.27545561668506396
52,gaze,0.5,incomp,0.5,579,-33.87355312524949,-0.17319556487646579
52,gaze,0.5,compat,-0.5,509,-103.87355312524949,-0.5311057462065595
52,gaze,0.5,compat,-0.5,516,-96.87355312524949,-0.4953147280735501
52,gaze,0.5,compat,-0.5,401,-211.8735531252495,-1.0833100259729895
52,gaze,0.5,compat,-0.5,442,-170.8735531252495,-0.8736769197653633
52,gaze,0.5,incomp,0.5,474,-138.8735531252495,-0.7100608368716063
52,arrow,-0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
52,gaze,0.5,compat,-0.5,456,-156.8735531252495,-0.8020948834993447
52,gaze,0.5,incomp,0.5,568,-44.87355312524949,-0.22943859337119477
52,arrow,-0.5,compat,-0.5,635,22.126446874750513,0.11313258018760915
52,arrow,-0.5,incomp,0.5,507,-105.87355312524949,-0.5413317513874193
52,gaze,0.5,compat,-0.5,554,-58.87355312524949,-0.3010206296372135
52,arrow,-0.5,compat,-0.5,605,-7.873553125249487,-0.040257497525288136
52,arrow,-0.5,incomp,0.5,615,2.1264468747505134,0.010872528379010961
52,arrow,-0.5,compat,-0.5,567,-45.87355312524949,-0.2345515959616247
52,arrow,-0.5,incomp,0.5,603,-9.873553125249487,-0.05048350270614795
52,arrow,-0.5,compat,-0.5,789,176.1264468747505,0.9005349791138152
52,gaze,0.5,incomp,0.5,574,-38.87355312524949,-0.1987605778286153
52,arrow,-0.5,compat,-0.5,513,-99.87355312524949,-0.5106537358448398
52,gaze,0.5,compat,-0.5,510,-102.87355312524949,-0.5259927436161295
52,arrow,-0.5,compat,-0.5,588,-24.873553125249487,-0.1271785415625966
52,arrow,-0.5,compat,-0.5,415,-197.8735531252495,-1.0117279897069709
52,arrow,-0.5,incomp,0.5,503,-109.87355312524949,-0.5617837617491389
52,gaze,0.5,incomp,0.5,501,-111.87355312524949,-0.5720097669299987
52,arrow,-0.5,compat,-0.5,490,-122.87355312524949,-0.6282527954247277
52,arrow,-0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
52,gaze,0.5,compat,-0.5,751,138.1264468747505,0.7062408806774786
52,gaze,0.5,compat,-0.5,571,-41.87355312524949,-0.21409958559990505
52,arrow,-0.5,incomp,0.5,694,81.12644687475051,0.4147997330229738
52,gaze,0.5,incomp,0.5,564,-48.87355312524949,-0.2498906037329144
52,arrow,-0.5,incomp,0.5,742,129.1264468747505,0.6602238573636094
52,arrow,-0.5,compat,-0.5,531,-81.87355312524949,-0.4186196892171014
52,gaze,0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
52,gaze,0.5,compat,-0.5,531,-81.87355312524949,-0.4186196892171014
52,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
52,arrow,-0.5,incomp,0.5,588,-24.873553125249487,-0.1271785415625966
52,arrow,-0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
52,arrow,-0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
52,gaze,0.5,compat,-0.5,508,-104.87355312524949,-0.5362187487969894
52,gaze,0.5,compat,-0.5,634,21.126446874750513,0.10801957759717924
52,gaze,0.5,compat,-0.5,538,-74.87355312524949,-0.3828286710840921
52,gaze,0.5,incomp,0.5,478,-134.8735531252495,-0.6896088265098866
52,gaze,0.5,incomp,0.5,550,-62.87355312524949,-0.32147263999893316
52,arrow,-0.5,compat,-0.5,578,-34.87355312524949,-0.1783085674668957
52,arrow,-0.5,incomp,0.5,629,16.126446874750513,0.08245456464502969
52,arrow,-0.5,compat,-0.5,485,-127.87355312524949,-0.6538178083768773
52,gaze,0.5,incomp,0.5,523,-89.87355312524949,-0.4595237099405407
52,arrow,-0.5,incomp,0.5,528,-84.87355312524949,-0.4339586969883912
52,gaze,0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
52,gaze,0.5,compat,-0.5,507,-105.87355312524949,-0.5413317513874193
52,gaze,0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
52,gaze,0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
52,gaze,0.5,incomp,0.5,614,1.1264468747505134,0.005759525788581051
52,arrow,-0.5,compat,-0.5,519,-93.87355312524949,-0.4799757203022603
52,gaze,0.5,incomp,0.5,572,-40.87355312524949,-0.20898658300947515
52,gaze,0.5,compat,-0.5,607,-5.873553125249487,-0.030031492344428316
52,arrow,-0.5,incomp,0.5,568,-44.87355312524949,-0.22943859337119477
52,gaze,0.5,incomp,0.5,563,-49.87355312524949,-0.25500360632334435
52,gaze,0.5,compat,-0.5,527,-85.87355312524949,-0.4390716995788211
52,gaze,0.5,compat,-0.5,539,-73.87355312524949,-0.37771566849366217
52,gaze,0.5,incomp,0.5,584,-28.873553125249487,-0.14763055192431623
52,arrow,-0.5,compat,-0.5,618,5.126446874750513,0.02621153615030069
52,gaze,0.5,incomp,0.5,578,-34.87355312524949,-0.1783085674668957
52,gaze,0.5,compat,-0.5,630,17.126446874750513,0.0875675672354596
52,arrow,-0.5,incomp,0.5,462,-150.8735531252495,-0.7714168679567651
52,arrow,-0.5,incomp,0.5,558,-54.87355312524949,-0.28056861927549387
52,gaze,0.5,compat,-0.5,616,3.1264468747505134,0.01598553096944087
52,arrow,-0.5,compat,-0.5,562,-50.87355312524949,-0.26011660891377425
52,arrow,-0.5,incomp,0.5,597,-15.873553125249487,-0.0811615182487274
52,arrow,-0.5,incomp,0.5,575,-37.87355312524949,-0.1936475752381854
52,gaze,0.5,incomp,0.5,530,-82.87355312524949,-0.4237326918075313
52,arrow,-0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
52,gaze,0.5,incomp,0.5,1260,647.1264468747505,3.3087591992063023
52,arrow,-0.5,compat,-0.5,563,-49.87355312524949,-0.25500360632334435
52,arrow,-0.5,compat,-0.5,518,-94.87355312524949,-0.4850887228926902
52,gaze,0.5,compat,-0.5,626,13.126446874750513,0.06711555687373996
52,arrow,-0.5,compat,-0.5,514,-98.87355312524949,-0.5055407332544098
52,gaze,0.5,incomp,0.5,600,-12.873553125249487,-0.06582251047743767
52,gaze,0.5,incomp,0.5,657,44.12644687475051,0.22561863717706715
52,gaze,0.5,compat,-0.5,490,-122.87355312524949,-0.6282527954247277
52,arrow,-0.5,compat,-0.5,804,191.1264468747505,0.9772300179702639
52,gaze,0.5,compat,-0.5,510,-102.87355312524949,-0.5259927436161295
52,arrow,-0.5,incomp,0.5,555,-57.87355312524949,-0.2959076270467836
52,arrow,-0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
52,arrow,-0.5,incomp,0.5,579,-33.87355312524949,-0.17319556487646579
52,arrow,-0.5,compat,-0.5,526,-86.87355312524949,-0.444184702169251
52,arrow,-0.5,incomp,0.5,570,-42.87355312524949,-0.21921258819033496
52,arrow,-0.5,incomp,0.5,661,48.12644687475051,0.2460706475387868
52,gaze,0.5,incomp,0.5,542,-70.87355312524949,-0.3623766607223724
52,gaze,0.5,incomp,0.5,625,12.126446874750513,0.06200255428331005
52,gaze,0.5,compat,-0.5,715,102.12644687475051,0.5221727874220019
52,arrow,-0.5,compat,-0.5,623,10.126446874750513,0.051776549102450234
52,arrow,-0.5,compat,-0.5,576,-36.87355312524949,-0.1885345726477555
52,arrow,-0.5,incomp,0.5,618,5.126446874750513,0.02621153615030069
52,arrow,-0.5,incomp,0.5,691,78.12644687475051,0.3994607252516841
52,gaze,0.5,compat,-0.5,441,-171.8735531252495,-0.8787899223557932
52,gaze,0.5,incomp,0.5,466,-146.8735531252495,-0.7509648575950455
52,arrow,-0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
52,arrow,-0.5,compat,-0.5,553,-59.87355312524949,-0.3061336322276434
52,arrow,-0.5,incomp,0.5,539,-73.87355312524949,-0.37771566849366217
52,arrow,-0.5,incomp,0.5,550,-62.87355312524949,-0.32147263999893316
52,gaze,0.5,incomp,0.5,457,-155.8735531252495,-0.7969818809089148
52,gaze,0.5,incomp,0.5,634,21.126446874750513,0.10801957759717924
52,arrow,-0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
52,arrow,-0.5,compat,-0.5,576,-36.87355312524949,-0.1885345726477555
52,arrow,-0.5,compat,-0.5,513,-99.87355312524949,-0.5106537358448398
52,gaze,0.5,incomp,0.5,510,-102.87355312524949,-0.5259927436161295
52,arrow,-0.5,compat,-0.5,563,-49.87355312524949,-0.25500360632334435
52,gaze,0.5,incomp,0.5,670,57.12644687475051,0.29208767085265597
52,arrow,-0.5,compat,-0.5,605,-7.873553125249487,-0.040257497525288136
52,arrow,-0.5,compat,-0.5,469,-143.8735531252495,-0.7356258498237558
53,arrow,-0.5,incomp,0.5,666,53.12644687475051,0.27163566049093635
53,gaze,0.5,incomp,0.5,481,-131.8735531252495,-0.6742698187385969
53,gaze,0.5,compat,-0.5,407,-205.8735531252495,-1.05263201043041
53,arrow,-0.5,compat,-0.5,409,-203.8735531252495,-1.0424060052495503
53,gaze,0.5,compat,-0.5,514,-98.87355312524949,-0.5055407332544098
53,arrow,-0.5,incomp,0.5,511,-101.87355312524949,-0.5208797410256996
53,arrow,-0.5,incomp,0.5,438,-174.8735531252495,-0.8941289301270829
53,gaze,0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
53,arrow,-0.5,incomp,0.5,530,-82.87355312524949,-0.4237326918075313
53,arrow,-0.5,compat,-0.5,399,-213.8735531252495,-1.0935360311538496
53,gaze,0.5,incomp,0.5,473,-139.8735531252495,-0.7151738394620362
53,gaze,0.5,compat,-0.5,457,-155.8735531252495,-0.7969818809089148
53,arrow,-0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
53,arrow,-0.5,incomp,0.5,525,-87.87355312524949,-0.4492977047596809
53,gaze,0.5,incomp,0.5,611,-1.8735531252494866,-0.009579481982708677
53,arrow,-0.5,incomp,0.5,388,-224.8735531252495,-1.1497790596485784
53,gaze,0.5,compat,-0.5,350,-262.8735531252495,-1.344073158084915
53,gaze,0.5,compat,-0.5,474,-138.8735531252495,-0.7100608368716063
53,arrow,-0.5,compat,-0.5,369,-243.8735531252495,-1.2469261088667467
53,gaze,0.5,compat,-0.5,693,80.12644687475051,0.4096867304325439
53,gaze,0.5,incomp,0.5,491,-121.87355312524949,-0.6231397928342978
53,gaze,0.5,compat,-0.5,553,-59.87355312524949,-0.3061336322276434
53,arrow,-0.5,incomp,0.5,429,-183.8735531252495,-0.9401459534409522
53,gaze,0.5,incomp,0.5,485,-127.87355312524949,-0.6538178083768773
53,arrow,-0.5,compat,-0.5,452,-160.8735531252495,-0.8225468938610643
53,gaze,0.5,incomp,0.5,595,-17.873553125249487,-0.09138752342958723
53,arrow,-0.5,compat,-0.5,478,-134.8735531252495,-0.6896088265098866
53,gaze,0.5,incomp,0.5,581,-31.873553125249487,-0.16296955969560595
53,arrow,-0.5,incomp,0.5,447,-165.8735531252495,-0.8481119068132138
53,gaze,0.5,compat,-0.5,367,-245.8735531252495,-1.2571521140476065
53,gaze,0.5,incomp,0.5,594,-18.873553125249487,-0.09650052602001713
53,gaze,0.5,incomp,0.5,468,-144.8735531252495,-0.7407388524141857
53,gaze,0.5,compat,-0.5,557,-55.87355312524949,-0.2856816218659238
53,arrow,-0.5,compat,-0.5,449,-163.8735531252495,-0.837885901632354
53,arrow,-0.5,incomp,0.5,536,-76.87355312524949,-0.3930546762649519
53,arrow,-0.5,incomp,0.5,420,-192.8735531252495,-0.9861629767548213
53,gaze,0.5,compat,-0.5,414,-198.8735531252495,-1.0168409922974009
53,arrow,-0.5,compat,-0.5,479,-133.8735531252495,-0.6844958239194567
53,arrow,-0.5,incomp,0.5,501,-111.87355312524949,-0.5720097669299987
53,gaze,0.5,incomp,0.5,619,6.126446874750513,0.0313245387407306
53,gaze,0.5,incomp,0.5,451,-161.8735531252495,-0.8276598964514942
53,gaze,0.5,incomp,0.5,444,-168.8735531252495,-0.8634509145845035
53,gaze,0.5,incomp,0.5,509,-103.87355312524949,-0.5311057462065595
53,arrow,-0.5,incomp,0.5,705,92.12644687475051,0.4710427615177028
53,gaze,0.5,compat,-0.5,543,-69.87355312524949,-0.3572636581319425
53,gaze,0.5,incomp,0.5,556,-56.87355312524949,-0.2907946244563537
53,arrow,-0.5,compat,-0.5,823,210.1264468747505,1.074377067188432
53,gaze,0.5,incomp,0.5,496,-116.87355312524949,-0.5975747798821482
53,arrow,-0.5,compat,-0.5,574,-38.87355312524949,-0.1987605778286153
53,arrow,-0.5,compat,-0.5,400,-212.8735531252495,-1.0884230285634195
53,arrow,-0.5,incomp,0.5,387,-225.8735531252495,-1.1548920622390084
53,gaze,0.5,incomp,0.5,421,-191.8735531252495,-0.9810499741643914
53,gaze,0.5,incomp,0.5,391,-221.8735531252495,-1.1344400518772888
53,arrow,-0.5,incomp,0.5,505,-107.87355312524949,-0.5515577565682791
53,arrow,-0.5,incomp,0.5,472,-140.8735531252495,-0.7202868420524661
53,gaze,0.5,incomp,0.5,438,-174.8735531252495,-0.8941289301270829
53,arrow,-0.5,incomp,0.5,495,-117.87355312524949,-0.6026877824725781
53,gaze,0.5,compat,-0.5,629,16.126446874750513,0.08245456464502969
53,arrow,-0.5,incomp,0.5,494,-118.87355312524949,-0.607800785063008
53,gaze,0.5,incomp,0.5,436,-176.8735531252495,-0.9043549353079429
53,gaze,0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
53,gaze,0.5,incomp,0.5,379,-233.8735531252495,-1.1957960829624477
53,arrow,-0.5,incomp,0.5,398,-214.8735531252495,-1.0986490337442794
53,gaze,0.5,incomp,0.5,423,-189.8735531252495,-0.9708239689835316
53,gaze,0.5,compat,-0.5,516,-96.87355312524949,-0.4953147280735501
53,arrow,-0.5,incomp,0.5,456,-156.8735531252495,-0.8020948834993447
53,arrow,-0.5,incomp,0.5,448,-164.8735531252495,-0.8429989042227839
53,gaze,0.5,compat,-0.5,432,-180.8735531252495,-0.9248069456696625
53,gaze,0.5,incomp,0.5,480,-132.8735531252495,-0.6793828213290268
53,arrow,-0.5,incomp,0.5,486,-126.87355312524949,-0.6487048057864473
53,gaze,0.5,compat,-0.5,540,-72.87355312524949,-0.37260266590323227
53,arrow,-0.5,compat,-0.5,537,-75.87355312524949,-0.387941673674522
53,gaze,0.5,compat,-0.5,502,-110.87355312524949,-0.5668967643395688
53,arrow,-0.5,compat,-0.5,515,-97.87355312524949,-0.5004277306639799
53,gaze,0.5,incomp,0.5,641,28.126446874750513,0.1438105957301886
53,arrow,-0.5,compat,-0.5,545,-67.87355312524949,-0.3470376529510827
53,arrow,-0.5,compat,-0.5,542,-70.87355312524949,-0.3623766607223724
53,gaze,0.5,incomp,0.5,513,-99.87355312524949,-0.5106537358448398
53,gaze,0.5,compat,-0.5,575,-37.87355312524949,-0.1936475752381854
53,gaze,0.5,incomp,0.5,450,-162.8735531252495,-0.8327728990419241
53,gaze,0.5,compat,-0.5,450,-162.8735531252495,-0.8327728990419241
53,arrow,-0.5,incomp,0.5,506,-106.87355312524949,-0.5464447539778492
53,arrow,-0.5,compat,-0.5,511,-101.87355312524949,-0.5208797410256996
53,arrow,-0.5,incomp,0.5,453,-159.8735531252495,-0.8174338912706344
53,arrow,-0.5,compat,-0.5,453,-159.8735531252495,-0.8174338912706344
53,gaze,0.5,compat,-0.5,468,-144.8735531252495,-0.7407388524141857
53,arrow,-0.5,compat,-0.5,483,-129.8735531252495,-0.6640438135577371
53,arrow,-0.5,compat,-0.5,498,-114.87355312524949,-0.5873487747012884
53,arrow,-0.5,incomp,0.5,488,-124.87355312524949,-0.6384788006055875
53,arrow,-0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
53,arrow,-0.5,compat,-0.5,1061,448.1264468747505,2.2912716837107507
53,gaze,0.5,incomp,0.5,516,-96.87355312524949,-0.4953147280735501
53,arrow,-0.5,compat,-0.5,546,-66.87355312524949,-0.3419246503606528
53,arrow,-0.5,compat,-0.5,541,-71.87355312524949,-0.3674896633128023
53,arrow,-0.5,compat,-0.5,562,-50.87355312524949,-0.26011660891377425
53,arrow,-0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
53,arrow,-0.5,compat,-0.5,590,-22.873553125249487,-0.11695253638173678
53,arrow,-0.5,incomp,0.5,535,-77.87355312524949,-0.3981676788553818
53,gaze,0.5,compat,-0.5,523,-89.87355312524949,-0.4595237099405407
53,arrow,-0.5,incomp,0.5,465,-147.8735531252495,-0.7560778601854754
53,gaze,0.5,compat,-0.5,519,-93.87355312524949,-0.4799757203022603
53,arrow,-0.5,compat,-0.5,597,-15.873553125249487,-0.0811615182487274
53,arrow,-0.5,incomp,0.5,566,-46.87355312524949,-0.2396645985520546
53,arrow,-0.5,incomp,0.5,554,-58.87355312524949,-0.3010206296372135
53,gaze,0.5,incomp,0.5,669,56.12644687475051,0.28697466826222606
53,arrow,-0.5,compat,-0.5,604,-8.873553125249487,-0.04537050011571804
53,arrow,-0.5,compat,-0.5,542,-70.87355312524949,-0.3623766607223724
53,arrow,-0.5,incomp,0.5,562,-50.87355312524949,-0.26011660891377425
53,gaze,0.5,incomp,0.5,484,-128.8735531252495,-0.6589308109673072
53,arrow,-0.5,incomp,0.5,491,-121.87355312524949,-0.6231397928342978
53,gaze,0.5,compat,-0.5,529,-83.87355312524949,-0.4288456943979612
53,gaze,0.5,compat,-0.5,485,-127.87355312524949,-0.6538178083768773
53,gaze,0.5,incomp,0.5,539,-73.87355312524949,-0.37771566849366217
53,gaze,0.5,compat,-0.5,608,-4.873553125249487,-0.024918489753998404
53,gaze,0.5,incomp,0.5,529,-83.87355312524949,-0.4288456943979612
53,arrow,-0.5,compat,-0.5,661,48.12644687475051,0.2460706475387868
53,gaze,0.5,compat,-0.5,557,-55.87355312524949,-0.2856816218659238
53,arrow,-0.5,compat,-0.5,480,-132.8735531252495,-0.6793828213290268
53,arrow,-0.5,compat,-0.5,455,-157.8735531252495,-0.8072078860897746
53,gaze,0.5,incomp,0.5,439,-173.8735531252495,-0.889015927536653
53,arrow,-0.5,incomp,0.5,559,-53.87355312524949,-0.27545561668506396
53,gaze,0.5,compat,-0.5,515,-97.87355312524949,-0.5004277306639799
53,gaze,0.5,compat,-0.5,471,-141.8735531252495,-0.725399844642896
53,gaze,0.5,compat,-0.5,367,-245.8735531252495,-1.2571521140476065
53,arrow,-0.5,compat,-0.5,490,-122.87355312524949,-0.6282527954247277
53,gaze,0.5,incomp,0.5,593,-19.873553125249487,-0.10161352861044705
53,gaze,0.5,compat,-0.5,499,-113.87355312524949,-0.5822357721108585
53,gaze,0.5,incomp,0.5,496,-116.87355312524949,-0.5975747798821482
53,arrow,-0.5,compat,-0.5,414,-198.8735531252495,-1.0168409922974009
53,arrow,-0.5,compat,-0.5,398,-214.8735531252495,-1.0986490337442794
53,gaze,0.5,compat,-0.5,456,-156.8735531252495,-0.8020948834993447
53,gaze,0.5,compat,-0.5,424,-188.8735531252495,-0.9657109663931017
53,arrow,-0.5,compat,-0.5,489,-123.87355312524949,-0.6333657980151576
53,arrow,-0.5,incomp,0.5,503,-109.87355312524949,-0.5617837617491389
53,gaze,0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
53,gaze,0.5,compat,-0.5,396,-216.8735531252495,-1.1088750389251392
53,gaze,0.5,incomp,0.5,406,-206.8735531252495,-1.0577450130208401
53,gaze,0.5,compat,-0.5,367,-245.8735531252495,-1.2571521140476065
53,gaze,0.5,incomp,0.5,410,-202.8735531252495,-1.0372930026591205
53,arrow,-0.5,compat,-0.5,476,-136.8735531252495,-0.6998348316907465
53,gaze,0.5,compat,-0.5,403,-209.8735531252495,-1.0730840207921297
53,gaze,0.5,compat,-0.5,429,-183.8735531252495,-0.9401459534409522
53,gaze,0.5,compat,-0.5,365,-247.8735531252495,-1.2673781192284663
53,arrow,-0.5,incomp,0.5,576,-36.87355312524949,-0.1885345726477555
53,gaze,0.5,compat,-0.5,467,-145.8735531252495,-0.7458518550046156
53,arrow,-0.5,incomp,0.5,458,-154.8735531252495,-0.7918688783184848
53,arrow,-0.5,compat,-0.5,450,-162.8735531252495,-0.8327728990419241
53,arrow,-0.5,compat,-0.5,434,-178.8735531252495,-0.9145809404888027
53,arrow,-0.5,compat,-0.5,506,-106.87355312524949,-0.5464447539778492
53,gaze,0.5,incomp,0.5,480,-132.8735531252495,-0.6793828213290268
53,gaze,0.5,compat,-0.5,366,-246.8735531252495,-1.2622651166380365
53,arrow,-0.5,incomp,0.5,441,-171.8735531252495,-0.8787899223557932
53,arrow,-0.5,incomp,0.5,450,-162.8735531252495,-0.8327728990419241
53,arrow,-0.5,compat,-0.5,401,-211.8735531252495,-1.0833100259729895
53,gaze,0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
53,gaze,0.5,compat,-0.5,699,86.12644687475051,0.4403647459751233
53,arrow,-0.5,incomp,0.5,504,-108.87355312524949,-0.556670759158709
53,arrow,-0.5,incomp,0.5,517,-95.87355312524949,-0.49020172548312013
53,gaze,0.5,incomp,0.5,522,-90.87355312524949,-0.4646367125309706
53,gaze,0.5,compat,-0.5,459,-153.8735531252495,-0.7867558757280549
53,arrow,-0.5,compat,-0.5,396,-216.8735531252495,-1.1088750389251392
53,arrow,-0.5,incomp,0.5,509,-103.87355312524949,-0.5311057462065595
53,arrow,-0.5,incomp,0.5,451,-161.8735531252495,-0.8276598964514942
53,arrow,-0.5,compat,-0.5,378,-234.8735531252495,-1.2009090855528775
53,arrow,-0.5,incomp,0.5,421,-191.8735531252495,-0.9810499741643914
53,arrow,-0.5,compat,-0.5,422,-190.8735531252495,-0.9759369715739615
53,gaze,0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
53,arrow,-0.5,compat,-0.5,406,-206.8735531252495,-1.0577450130208401
53,arrow,-0.5,compat,-0.5,408,-204.8735531252495,-1.0475190078399803
53,arrow,-0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
53,arrow,-0.5,incomp,0.5,416,-196.8735531252495,-1.006614987116541
53,arrow,-0.5,compat,-0.5,481,-131.8735531252495,-0.6742698187385969
53,gaze,0.5,incomp,0.5,431,-181.8735531252495,-0.9299199482600924
53,arrow,-0.5,incomp,0.5,527,-85.87355312524949,-0.4390716995788211
53,gaze,0.5,incomp,0.5,380,-232.8735531252495,-1.1906830803720176
53,gaze,0.5,compat,-0.5,399,-213.8735531252495,-1.0935360311538496
53,arrow,-0.5,compat,-0.5,409,-203.8735531252495,-1.0424060052495503
53,gaze,0.5,incomp,0.5,570,-42.87355312524949,-0.21921258819033496
53,gaze,0.5,incomp,0.5,469,-143.8735531252495,-0.7356258498237558
53,arrow,-0.5,incomp,0.5,428,-184.8735531252495,-0.9452589560313821
53,gaze,0.5,incomp,0.5,492,-120.87355312524949,-0.6180267902438679
53,arrow,-0.5,incomp,0.5,467,-145.8735531252495,-0.7458518550046156
53,gaze,0.5,compat,-0.5,498,-114.87355312524949,-0.5873487747012884
53,gaze,0.5,compat,-0.5,415,-197.8735531252495,-1.0117279897069709
53,gaze,0.5,compat,-0.5,512,-100.87355312524949,-0.5157667384352697
53,gaze,0.5,incomp,0.5,389,-223.8735531252495,-1.1446660570581486
53,gaze,0.5,compat,-0.5,655,42.12644687475051,0.21539263199620734
53,gaze,0.5,compat,-0.5,486,-126.87355312524949,-0.6487048057864473
53,gaze,0.5,incomp,0.5,421,-191.8735531252495,-0.9810499741643914
53,arrow,-0.5,compat,-0.5,390,-222.8735531252495,-1.1395530544677186
53,gaze,0.5,incomp,0.5,383,-229.8735531252495,-1.175344072600728
53,gaze,0.5,compat,-0.5,484,-128.8735531252495,-0.6589308109673072
53,gaze,0.5,incomp,0.5,515,-97.87355312524949,-0.5004277306639799
53,gaze,0.5,compat,-0.5,400,-212.8735531252495,-1.0884230285634195
53,gaze,0.5,incomp,0.5,499,-113.87355312524949,-0.5822357721108585
53,gaze,0.5,compat,-0.5,487,-125.87355312524949,-0.6435918031960174
53,arrow,-0.5,compat,-0.5,461,-151.8735531252495,-0.7765298705471951
53,arrow,-0.5,incomp,0.5,461,-151.8735531252495,-0.7765298705471951
53,arrow,-0.5,compat,-0.5,445,-167.8735531252495,-0.8583379119940736
53,arrow,-0.5,compat,-0.5,428,-184.8735531252495,-0.9452589560313821
53,arrow,-0.5,incomp,0.5,421,-191.8735531252495,-0.9810499741643914
53,gaze,0.5,incomp,0.5,391,-221.8735531252495,-1.1344400518772888
53,gaze,0.5,incomp,0.5,496,-116.87355312524949,-0.5975747798821482
53,arrow,-0.5,compat,-0.5,469,-143.8735531252495,-0.7356258498237558
53,gaze,0.5,compat,-0.5,532,-80.87355312524949,-0.4135066866266715
53,gaze,0.5,incomp,0.5,464,-148.8735531252495,-0.7611908627759053
53,arrow,-0.5,incomp,0.5,432,-180.8735531252495,-0.9248069456696625
53,arrow,-0.5,compat,-0.5,479,-133.8735531252495,-0.6844958239194567
53,gaze,0.5,compat,-0.5,487,-125.87355312524949,-0.6435918031960174
53,arrow,-0.5,incomp,0.5,452,-160.8735531252495,-0.8225468938610643
53,arrow,-0.5,compat,-0.5,436,-176.8735531252495,-0.9043549353079429
53,arrow,-0.5,compat,-0.5,406,-206.8735531252495,-1.0577450130208401
